text,label
৫০ বিডি ডাক্তার ভাল নয়স্বার্থ সাহসী নৈতিক সামাজিক অভাবের পাশাপাশি রোগীর ভাল আচরণের বিডি লোকেরা বেশিরভাগ ক্ষেত্রেই ভারতে চিকিত্সার,3
বাইজু রবীন্দ্রন বয়স ৩৭ শিক্ষকতা ৩৭ বছরেই বিলিয়ানেয়রের তকমা পেয়েছেন পড়ানোর পদ্ধতি অন্যরকম মজার ছলে পড়াতে পছন্দ তাতেই হিট ভারতের আজিকোটের প্রাইভেট শিক্ষক বাইজু রবীন্দ্রন তৈরি এডুকেশনাল অ্যাপ মূল্য ৬০০ টাকা,0
সূর্য্যকে ম্লাণ দিয়ে বৃষ্টি ভেজাচ্ছে জাগতিক নৈসর্গ মুহর্ত্তে ঘর বেড় হওয়া দুস্কর বিরক্তিকর ছুটা ছুটি,3
শত থাকার সত্ত্বেও আতংকিত পরিস্থিতির বাসা উপস্থিত পারলাম নাহ,4
টের পেলাম দরদর ঘামছি শিরদাঁড়া ভয়ের শীতল স্রোত আসছিলো,4
দেশে করোনাভাইরাসে তিনজন আক্রান্ত হয়েছেন দুজন শিশু একজন নারী সরকারের রোগতত্ত্ব রোগনিয়ন্ত্রণ গবেষণা প্রতিষ্ঠানের আইইডিসিআর পরিচালক অধ্যাপক মীরজাদী সেব্রিনা সোমবার তথ্য জানিয়েছেন,1
বরগুনায় স্ত্রীকে পিটিয়ে হত্যার এক ব্যক্তিকে যাবজ্জীবন সশ্রম কারাদণ্ড দিয়েছেন আদালত পাশাপাশি এক লাখ টাকা জরিমানা অনাদায়ে এক বছরের বিনাশ্রম কারাদণ্ড হয়েছে,2
করোনার সারা দুনিয়া থমকে তামাশা করোনা তামাশা আজব জাতি,3
ডাক্তার মেডিকেল পাশ নামের সাথে প্রতিষ্ঠানের নাম আজহারী লেখায় সমস্যা,3
তরুণ তরুণীর ফেসবুক ফটোর ক্যাপশন বটেই নামজাদা টেলিভিশন সাংবাদিকরাও ১লা বসন্তের উক্তি রিপোর্টিং কালচারাল বিট দুঃখজনক,1
আরে রাখেন আপনের বংশ পরিচয় বড়লোক বাচ্চা পোলা এইডা আমগো দেহার বিষয় পোলা আমগো পাড়ায় আইসা আমগো মাইয়ার ইজ্জৎ দিছে পায়ে থাইকা মাথা পিডাইলে আক্কেল ওইবো,2
তোর আগল খুলে ঝাঁপিয়েপড়তে ভয়,4
অনুষ্ঠান সাথে জড়িত মানুষগুলা অন্তরে গভীর দাগ কাটে অনুষ্ঠান উপভোগের সুযোগ হয়েছিল একান্নবর্তী ঘোষ পরিবারকে ধন্যবাদ নেয়ার অসংখ্য অসংখ্য ছবি ছবি,0
কয়েকজন প্রতিবন্ধী ব্যক্তি পরিবারের সদস্যরা শহরের জনসমাগমস্থলে শৌচাগারের সংখ্যা কম যেগুলো প্রতিবন্ধীবান্ধব জান্নাতুল নাঈমার প্রতিবন্ধীদের ভোগান্তি পোহাতে,3
ধর্ষন কারার মুখের কাপড়টা সড়িয়ে নিস🤬👎নয়তো বাসায় দেখবি ঐটা তোর বোন ছিলো😥😒,2
ধন্যবাদ ভাইয়াঅনেক উপকৃত হই ভিডিও গুলোতে❤এভাবেই সাহায্য আশা,0
